time,imu,xaxis,yaxis,zaxis,xaccel,yaccel,zaccel
33914,2,-10.20,5.76,-4.16,0.48,-0.74,-4.37
33930,3,-9.45,-1.12,-0.88,-0.01,-0.06,-0.96
33945,4,-9.76,0.82,-1.36,-0.04,-0.31,0.26
33961,5,-8.27,1.22,-3.58,-0.39,0.09,-0.75
33977,0,-19.56,-8.49,8.14,-1.65,-2.77,-3.58
33993,1,-4.32,7.54,3.94,0.07,-0.18,-0.12
34009,2,-13.20,-0.98,-2.92,-1.32,0.93,-3.78
34025,3,-9.67,0.18,-1.07,-0.13,-0.02,-1.17
34041,4,-5.96,-13.02,-4.51,-1.51,0.75,-0.40
34057,5,-8.09,2.31,-4.09,-0.57,0.06,-0.71
34072,0,-19.93,8.89,2.22,-0.53,-0.33,0.51
34089,1,-4.07,7.67,3.68,0.30,0.41,-0.54
34104,2,-10.14,6.66,-1.70,-0.35,0.23,2.03
34120,3,-11.07,-0.57,-0.35,0.26,0.34,-1.96
34136,4,-7.48,0.91,1.33,0.73,-0.33,0.88
34152,5,-10.28,5.63,-3.36,0.69,-0.40,0.32
34168,0,-16.87,-5.26,19.50,1.50,2.09,2.30
34184,1,-3.61,10.65,4.84,0.53,1.93,-4.14
34199,2,-11.04,9.03,-7.24,4.37,0.10,2.15
34216,3,-17.53,1.81,2.53,1.65,0.70,-2.57
34231,4,-7.97,10.36,6.16,-0.20,0.47,0.29
34247,5,-10.32,0.56,-4.93,0.06,-1.09,1.93
34263,0,-7.44,-7.91,5.88,0.09,0.20,0.12
34279,1,-14.14,11.12,-0.17,1.73,3.71,-4.37
34296,2,-11.65,2.40,1.09,-1.26,0.10,1.00
34311,3,-6.15,-9.86,-4.51,0.46,-0.11,-1.22
34327,4,-10.38,-3.41,-2.22,0.52,1.79,0.75
34343,5,-11.90,2.59,-3.39,0.18,-0.18,1.89
34359,0,-4.43,-7.22,5.65,-0.27,-0.15,0.01
34374,1,5.36,6.68,1.35,-2.20,-3.12,2.08
34391,2,-9.51,1.09,-2.10,-1.07,0.02,0.42
34406,3,-2.52,-5.84,-1.85,-1.71,-0.50,2.43
34423,4,-8.65,-3.15,-2.42,-1.21,0.34,0.77
34438,5,-8.26,0.33,-2.00,-2.01,0.04,1.04
34454,0,-4.44,-7.16,5.74,-0.22,-0.02,0.06
34470,1,-3.62,10.76,1.05,-0.44,-2.60,4.37
34486,2,-9.20,0.08,-4.47,-0.41,0.31,0.60
34501,3,-4.40,-3.69,0.20,-0.76,-0.84,4.37
34517,4,-9.12,-2.70,-4.62,-0.67,-0.37,0.92
34533,5,-5.64,-2.14,-2.66,0.06,-0.03,0.51
34548,0,-4.51,-7.13,5.71,-0.12,-0.07,0.04
34565,1,-12.43,13.45,5.70,0.87,-1.71,4.37
34581,2,-10.39,3.38,-2.82,-0.36,0.06,0.66
34597,3,-11.51,-5.58,-0.69,1.82,-0.42,4.37
34613,4,-8.11,-2.65,-3.03,-0.20,0.13,1.06
34628,5,-4.79,5.10,-3.01,0.06,0.53,-0.42
34645,0,-4.30,-7.41,5.20,-0.17,-0.19,0.04
34660,1,-26.03,-1.05,1.08,1.13,-2.55,2.46
34676,2,-9.63,-1.49,-2.38,0.02,0.04,1.16
34692,3,-9.62,5.94,-2.74,1.22,0.61,0.65
34708,4,-8.85,-3.23,-3.38,0.01,0.20,0.79
34724,5,-9.03,9.74,-3.79,0.19,0.46,0.72
34740,0,-4.40,-7.52,5.34,-0.40,0.72,0.43
34755,1,31.46,7.41,-11.61,-4.14,2.31,-2.11
34772,2,-11.43,0.58,-4.28,-0.73,0.06,1.92
34787,3,-19.22,17.62,19.45,-1.39,0.13,-0.07
34803,4,-8.71,-7.45,-3.67,-0.72,-0.51,-0.48
34819,5,-11.46,16.51,-5.81,-0.51,0.08,-0.37
34835,0,-3.95,-8.82,7.22,-0.89,2.48,3.86
34851,1,-7.83,18.56,-6.79,-0.41,0.60,-1.10
34867,2,-14.34,-5.09,1.97,-1.87,-0.20,2.79
34882,3,-4.81,-4.74,-5.62,0.30,1.08,-1.15
34899,4,-9.63,0.00,-3.46,-0.93,-1.17,-2.38
34914,5,-12.53,2.95,-2.57,0.84,0.22,-1.13
34930,0,-19.57,-15.47,6.53,0.56,3.07,4.37
34947,1,-4.17,7.19,4.82,-0.13,-0.00,-0.11
34962,2,-7.58,8.13,-3.79,-0.55,-0.16,1.70
34979,3,-8.84,-3.06,-3.89,-0.65,0.42,-0.84
34994,4,-13.94,-7.96,-1.65,1.35,-1.70,-1.84
35010,5,-7.83,-1.27,-6.23,0.61,0.21,-1.00
35026,0,4.87,-8.84,4.62,0.69,-2.51,-1.70
35042,1,-4.21,7.59,4.09,0.12,-0.23,-0.06
35057,2,-1.65,6.11,-2.76,0.37,-0.08,-1.90
35074,3,-9.37,0.91,-0.43,0.28,-0.06,-0.53
35089,4,-8.47,0.14,0.12,1.66,1.23,-1.23
35106,5,-8.46,2.41,-4.62,0.30,0.29,-0.86
35121,0,-2.92,-9.46,3.93,0.36,-2.98,-4.31
35137,1,-4.20,7.66,3.82,0.02,-0.06,-0.12
35153,2,-3.78,3.93,-0.18,0.63,-0.71,-4.21
35168,3,-9.34,1.03,-0.52,-0.06,-0.01,-0.72
35184,4,-7.40,2.02,-3.15,0.62,1.79,-0.67
35200,5,-8.46,1.05,-4.22,0.17,-0.25,-0.70
35216,0,-11.88,-12.54,5.55,-0.66,-2.25,-4.27
35232,1,-4.31,7.58,3.91,-0.02,0.03,-0.14
35248,2,-11.84,8.12,-5.33,-1.16,-1.05,-4.37
35264,3,-9.07,-0.81,-0.97,0.01,-0.01,-0.94
35280,4,-7.24,-4.52,-1.01,-1.26,0.26,-0.36
35296,5,-8.44,1.93,-4.27,-0.53,0.15,-0.87
35311,0,-19.23,-4.71,5.43,-2.03,-3.17,-2.96
35328,1,-4.49,7.37,3.99,-0.06,-0.18,-0.13
35343,2,-13.13,-1.54,-4.29,-1.27,0.94,-2.88
35359,3,-9.70,0.60,-0.57,-0.14,-0.06,-1.24
35375,4,-7.48,-15.33,0.01,-0.81,-0.22,-0.44
35391,5,-8.86,2.17,-3.93,-0.35,0.10,-0.64
35407,0,-19.44,2.23,1.75,0.15,0.74,1.09
35423,1,-3.78,7.76,3.90,0.32,0.52,-0.61
35438,2,-10.31,1.30,0.11,-0.19,0.45,2.12
35455,3,-11.67,0.21,-1.40,0.15,0.46,-2.16
35470,4,-15.36,-0.03,5.22,0.28,-0.56,1.81
35486,5,-10.32,7.24,-2.96,0.51,-0.58,0.57
35502,0,-11.20,-2.63,21.44,0.22,1.53,2.33
35518,1,-3.88,11.43,5.59,0.38,2.54,-4.37
35534,2,-8.40,8.11,-3.77,0.78,0.30,1.75
35550,3,-15.79,-0.21,0.22,1.16,0.65,-2.43
35565,4,-7.24,11.43,-3.15,-0.54,0.00,0.39
35582,5,-12.33,-2.55,-6.25,-0.31,-0.88,2.01
35598,0,-3.94,-7.08,4.86,-0.04,0.11,0.03
35613,1,-12.34,23.39,8.31,1.28,3.43,-4.37
35630,2,-10.80,0.24,3.24,0.20,-0.27,1.05
35645,3,-5.11,-2.25,-1.58,0.34,0.01,-0.80
35662,4,-4.45,-2.79,-3.29,0.38,1.12,0.86
35677,5,-11.30,-1.07,-3.01,-0.49,-0.70,1.80
35693,0,-4.41,-7.24,5.67,-0.19,-0.14,0.02
35709,1,3.57,8.98,2.39,-1.18,-3.40,2.33
35725,2,-9.20,-0.31,-0.29,-0.87,0.16,0.42
35740,3,-4.05,-6.44,-2.33,-0.53,-0.48,2.87
35757,4,-7.36,-4.02,-2.60,-0.81,0.20,0.88
35772,5,-7.56,-0.76,-3.00,-1.13,0.15,1.01
35789,0,-4.46,-7.17,5.21,-0.13,-0.03,0.04
35804,1,-5.50,10.59,2.07,-0.17,-1.71,4.37
35820,2,-9.03,-0.28,-2.23,-0.46,0.20,0.63
35836,3,-6.80,-2.28,-0.43,-2.02,-0.61,4.37
35852,4,-8.41,-2.64,-4.10,-0.57,0.15,0.91
35867,5,-5.16,-2.69,-1.45,0.11,2.64,0.52
35883,0,-4.39,-7.15,5.77,-0.15,-0.01,0.04
35899,1,-17.52,17.84,6.85,1.05,-1.71,4.37
35916,2,-9.54,1.05,-2.90,-0.20,0.05,0.69
35931,3,-9.31,-0.47,-2.89,1.55,0.00,4.37
35947,4,-7.61,-3.91,-2.91,0.12,0.26,1.13
35963,5,-5.55,5.10,-4.47,1.29,1.04,-0.06
35978,0,-4.57,-6.97,6.02,-0.17,-0.08,0.05
35994,1,-23.46,-3.05,-1.22,0.60,-2.46,1.87
36011,2,-9.62,-0.81,-2.45,-0.20,0.10,1.18
36026,3,-10.10,4.86,-1.50,0.41,0.41,0.08
36042,4,-8.03,-3.25,-3.20,-0.56,-0.05,0.44
36058,5,-7.89,7.41,-4.03,-0.36,0.28,0.41
36073,0,-3.93,-7.68,5.60,-0.33,0.62,0.44
36090,1,-5.09,18.34,12.39,-2.44,-1.66,-1.85
36106,2,-10.98,1.84,-3.00,-0.48,0.13,1.90
36121,3,-20.15,18.74,15.59,1.81,0.58,0.26
36138,4,-10.34,-7.21,-2.96,-0.81,-0.29,-0.27
36153,5,-12.00,16.50,-1.72,-0.06,-0.12,-0.30
36169,0,-3.96,-8.87,7.30,-1.12,2.28,3.35
36185,1,-7.46,14.61,0.18,-0.66,0.65,-1.35
36201,2,-14.85,-4.43,2.83,-2.05,-0.23,2.72
36217,3,-7.12,-7.11,-6.19,-0.77,0.89,-1.27
36233,4,-11.30,-1.23,-1.64,-1.27,-1.91,-2.49
36249,5,-10.14,2.27,-3.14,1.18,0.55,-1.02
36265,0,-14.45,-13.46,3.32,-0.72,3.73,4.37
36281,1,-4.32,7.24,4.47,-0.04,-0.13,-0.07
36296,2,-5.77,8.47,-4.91,-1.67,0.03,1.65
36313,3,-9.02,-2.13,-2.56,-0.88,0.25,-0.74
36328,4,-11.91,-5.26,-3.35,-0.57,-0.78,-2.19
36345,5,-8.15,-0.85,-5.54,0.37,0.08,-1.05
36360,0,5.13,-10.18,5.07,0.41,-2.96,-1.32
36376,1,-4.33,7.52,3.94,0.08,-0.17,-0.05
36392,2,-1.51,4.86,-2.37,0.09,-0.02,-1.56
36408,3,-9.29,1.93,-0.31,0.38,-0.04,-0.52
36423,4,-8.81,-0.80,-0.38,1.51,0.46,-1.27
36440,5,-8.33,2.47,-4.15,0.74,-0.19,-0.70
36455,0,-1.16,-9.15,2.77,0.09,-3.12,-3.85
36472,1,-4.18,7.70,3.70,0.00,-0.05,-0.14
36487,2,-2.93,3.73,0.66,0.23,-0.57,-3.95
36503,3,-9.60,1.00,-0.81,-0.10,-0.17,-0.78
36519,4,-7.25,0.94,-2.06,0.82,0.94,-0.68
36534,5,-8.23,1.47,-3.98,-0.20,0.05,-0.72
36550,0,-9.50,-12.46,5.16,-0.75,-2.02,-4.37
36567,1,-4.31,7.58,3.97,-0.01,0.02,-0.16
36582,2,-13.05,6.75,-5.87,1.14,-0.80,-4.37
36599,3,-9.52,-1.19,-0.80,-0.06,-0.02,-0.95
36614,4,-8.33,-3.07,0.59,-1.37,-0.55,0.05
36629,5,-8.71,1.36,-4.11,-0.36,0.08,-0.88
36646,0,-21.38,-5.65,7.49,-1.62,-3.29,-3.33
36662,1,-4.41,7.34,4.08,-0.05,-0.15,-0.14
36677,2,-14.38,-0.58,-5.66,-1.04,1.37,-3.33
36694,3,-9.96,1.37,-0.65,-0.06,-0.03,-1.28
36709,4,-8.42,-15.52,-1.11,-1.30,-0.56,-0.31
36725,5,-8.81,2.75,-3.53,-0.42,0.00,-0.53
36741,0,-19.82,3.51,0.86,0.17,0.14,1.48
36757,1,-3.88,7.66,3.89,0.34,0.60,-0.64
36773,2,-8.94,4.33,-0.42,0.10,0.46,2.47
36789,3,-11.80,0.02,-0.52,0.32,0.54,-2.35
36804,4,-12.93,3.27,4.11,0.65,0.27,1.81
36821,5,-10.34,8.01,-2.55,0.67,-0.61,0.73
36836,0,-13.51,-0.08,28.23,1.00,1.46,2.36
36852,1,-3.23,11.08,5.13,0.47,2.89,-4.37
36868,2,-9.97,11.80,-2.44,1.03,0.40,1.84
36884,3,-15.35,-1.84,-0.26,1.25,0.75,-2.36
36900,4,-9.52,16.66,-3.74,-0.67,0.26,0.33
36916,5,-13.29,-1.61,-6.26,-0.09,-0.83,1.96
36931,0,-4.30,-6.38,7.15,0.21,-0.08,0.20
36948,1,-7.53,18.77,11.95,1.62,3.20,-4.37
36963,2,-11.54,-1.98,0.85,0.33,-0.50,0.96
36979,3,-4.97,-4.84,0.72,0.88,0.03,-0.50
36995,4,-10.91,-1.79,-3.12,0.13,1.47,0.90
37011,5,-10.45,0.21,-2.38,-0.98,-0.55,1.72
37028,0,-4.42,-7.38,5.60,-0.20,0.05,0.04
37043,1,4.02,6.99,1.25,-1.02,-3.40,2.23
37059,2,-8.94,-1.77,-2.26,-0.85,0.07,0.48
37075,3,-3.75,-6.72,-1.27,-0.61,-0.53,2.92
37091,4,-8.17,-3.73,-3.32,-0.99,0.23,0.75
37106,5,-8.04,-1.22,-3.48,-1.34,0.31,0.94
37122,0,-4.48,-7.19,5.57,-0.10,-0.03,0.06
37138,1,-5.41,12.02,2.72,0.05,-1.59,4.37
37154,2,-8.60,0.62,-2.29,-0.45,0.03,0.71
37170,3,-6.25,-4.83,-2.25,-1.50,-0.94,4.37
37185,4,-8.52,-1.45,-3.37,0.33,0.05,1.12
37202,5,-7.33,-1.59,-2.65,-0.05,2.46,0.42
37217,0,-4.87,-7.50,5.77,-0.12,-0.07,0.05
37233,1,-16.49,17.89,7.72,0.96,-1.75,4.37
37250,2,-9.37,2.15,-2.74,-0.24,0.12,0.68
37265,3,-10.69,-1.47,-1.64,1.93,0.19,4.37
37282,4,-8.20,-2.34,-3.57,-0.25,0.11,1.11
37297,5,-7.40,7.67,-4.72,0.66,-0.08,-0.66
37313,0,-2.87,-4.90,7.14,-0.31,0.24,0.08
37329,1,-34.34,-10.60,-1.98,1.55,-2.69,1.02
37345,2,-9.68,-1.99,-2.26,-0.18,0.04,1.30
37360,3,-10.71,4.08,-1.22,1.04,-0.43,-1.21
37377,4,-8.46,-3.50,-3.06,-0.37,0.13,0.38
37392,5,-5.85,4.41,-4.07,-0.15,0.82,0.68
37408,0,-4.40,-7.92,6.15,-0.57,0.83,0.67
37424,1,22.41,-10.34,-7.27,-0.93,2.33,-1.92
37440,2,-13.82,-0.90,-2.80,-0.64,0.23,2.04
37456,3,-12.00,-4.61,-6.88,-4.37,0.22,-1.60
37472,4,-7.78,-8.54,-2.11,-0.41,-0.20,-0.59
37487,5,-10.90,7.25,-12.39,-1.55,1.20,-0.31
37504,0,-5.88,-10.09,7.27,-1.29,2.98,4.37
37520,1,-3.17,8.94,2.80,-1.27,0.22,-0.36
37535,2,-13.04,1.53,-1.68,-0.48,0.19,2.67
37552,3,-6.84,-3.26,-2.46,2.53,1.37,-0.84
37567,4,-11.78,-0.71,-3.62,-0.16,-1.16,-2.19
37584,5,-12.55,-0.52,-5.02,-0.20,-0.23,-1.13
37599,0,-13.81,-14.94,6.98,0.15,3.48,4.37
37615,1,-4.33,7.76,3.88,0.10,-0.15,-0.07
37631,2,-6.50,6.67,-2.11,-0.51,-0.26,1.27
37647,3,-9.50,-2.54,-4.57,0.16,0.03,-0.78
37662,4,-10.73,-1.75,-0.45,0.43,-2.43,-1.98
37679,5,-8.73,-0.06,-5.77,0.73,0.24,-1.08
37694,0,2.14,-6.90,4.71,0.94,-3.24,-2.29
37711,1,-4.19,7.53,3.95,0.12,-0.24,-0.04
37726,2,-1.78,4.91,-2.75,0.64,-0.48,-2.30
37742,3,-9.19,1.84,-0.78,0.20,-0.16,-0.59
37758,4,-8.63,0.34,0.24,1.81,2.15,-1.17
37774,5,-7.05,1.31,-3.62,0.29,0.55,-0.88
37789,0,-3.02,-8.96,2.65,0.49,-3.49,-4.04
37806,1,-4.19,7.65,4.03,0.01,-0.02,-0.11
37821,2,-4.77,3.63,-0.19,0.28,-0.55,-4.37
37838,3,-9.23,0.87,-0.85,-0.03,-0.14,-0.73
37853,4,-5.27,-1.43,-2.01,0.16,1.34,-0.52
37869,5,-7.98,1.45,-4.26,-0.17,0.25,-0.85
37885,0,-12.23,-15.40,8.09,-1.10,-2.32,-4.37
37901,1,-4.17,7.66,3.80,-0.06,0.00,-0.18
37916,2,-10.98,6.13,-4.06,-0.34,-0.29,-4.37
37933,3,-9.24,0.57,-1.07,-0.03,-0.07,-1.00
37948,4,-5.59,-5.44,0.24,-1.65,-0.52,-0.04
37965,5,-8.15,3.14,-4.10,-0.56,0.37,-0.82
37980,0,-17.49,6.91,3.29,-1.84,-2.74,-2.12
37996,1,-4.32,7.57,3.79,-0.14,-0.18,-0.21
38012,2,-9.66,-6.38,-1.17,-1.65,-0.03,-0.97
38028,3,-10.17,0.26,-0.25,-0.25,-0.06,-1.72
38043,4,-8.03,-10.29,-1.61,-0.41,0.69,-0.79
38060,5,-9.55,1.70,-2.97,-0.03,-0.28,-0.07
38075,0,14.54,-2.54,8.54,3.82,2.04,1.91
38092,1,-3.13,8.64,4.62,0.42,1.05,-1.22
38107,2,-13.46,-12.79,11.69,3.71,-0.58,1.15
38123,3,-17.54,4.62,0.20,0.78,0.93,-2.94
38139,4,-11.81,-21.21,-7.46,0.95,-0.28,-0.48
38155,5,-13.24,6.62,-1.02,-0.13,-1.01,1.32
38171,0,-15.00,-18.69,-7.78,1.11,0.57,0.52
38187,1,-14.04,15.80,7.74,0.27,3.59,-4.37
38203,2,-7.68,6.10,-6.42,-1.86,0.99,1.21
38218,3,-9.04,-8.67,0.45,2.23,1.17,-1.95
38235,4,-6.26,-6.93,-3.28,-0.20,1.13,0.83
38250,5,-14.32,-1.84,-5.64,1.18,-1.02,2.09
38267,0,-4.44,-7.31,5.66,-0.17,0.07,0.04
38282,1,19.42,17.56,5.43,1.17,1.29,0.36
38298,2,-9.45,5.64,-6.00,0.70,0.73,0.86
38314,3,0.57,-0.14,3.16,-1.88,-0.01,0.25
38330,4,-8.62,-0.85,-4.98,-1.06,1.04,0.88
38345,5,-8.74,0.93,-3.13,-1.78,-0.36,1.50
38362,0,-4.60,-7.06,5.84,-0.15,-0.05,0.06
38377,1,0.93,11.03,1.45,0.27,-2.36,4.37
38394,2,-8.81,0.35,-2.14,-0.33,0.33,0.57
38409,3,-3.13,-4.84,-0.27,-0.35,-1.19,3.86
38425,4,-7.28,-4.42,-2.35,-0.31,0.16,0.96
38441,5,-5.79,-2.22,-1.54,0.03,1.14,0.98
38457,0,-4.58,-7.34,5.37,-0.14,-0.11,0.04
38472,1,-10.66,13.60,5.43,0.42,-1.73,4.37
38489,2,-9.11,1.66,-2.54,-0.28,0.13,0.70
38504,3,-8.89,-3.20,-2.14,-1.30,-0.88,4.37
38521,4,-8.08,-0.43,-2.80,-0.14,0.29,1.30
38536,5,-5.45,0.31,-1.51,0.10,0.31,-0.21
38552,0,-4.95,-7.53,5.54,-0.14,-0.12,0.03
38568,1,-26.70,12.38,7.14,1.20,-2.97,4.37
38584,2,-9.36,-1.58,-2.16,-0.33,0.08,0.91
38599,3,-12.49,1.67,-4.58,2.25,1.26,3.92
38616,4,-7.79,-5.58,-3.33,-0.33,-0.09,0.92
38631,5,-11.44,16.88,-4.35,-0.01,0.55,-0.17
38648,0,-4.12,-7.29,5.88,-0.43,0.35,0.28
38664,1,-25.35,-0.30,-2.80,-0.41,0.66,-2.36
38679,2,-10.73,1.20,-3.21,-0.30,0.01,1.90
38696,3,-10.83,11.32,3.23,-0.53,0.35,-2.53
38711,4,-9.85,-4.93,-5.03,-1.25,-0.17,-0.16
38727,5,-13.57,4.26,7.07,-1.10,-0.41,-1.37
38743,0,-3.96,-9.46,6.35,-0.85,2.29,3.18
38759,1,-10.03,0.05,16.74,-0.43,0.82,-2.47
38775,2,-17.25,-6.23,3.67,-2.19,-0.39,2.83
38791,3,-7.94,-4.66,-0.98,-0.75,-0.60,-1.88
38806,4,-10.72,-2.59,-2.34,-1.25,-1.79,-2.52
38823,5,-7.15,1.79,-6.30,1.32,0.98,-0.78
38838,0,-14.98,-15.71,6.11,-0.12,3.21,4.37
38854,1,-3.92,7.07,4.61,-0.02,0.34,-0.34
38871,2,-7.48,8.63,-4.20,-1.82,-0.24,1.63
38886,3,-10.17,-1.84,-0.14,-0.88,0.25,-0.94
38903,4,-10.41,-6.40,-2.84,-0.01,-1.00,-2.20
38918,5,-8.22,0.45,-5.38,0.21,0.16,-1.07
38934,0,-1.06,-18.63,6.22,-0.56,-2.60,-2.11
38950,1,-4.23,7.75,3.80,0.11,-0.14,-0.05
38966,2,0.57,3.50,-0.41,1.14,0.11,-1.18
38981,3,-9.77,0.60,0.56,0.72,0.01,-0.48
38998,4,-9.10,1.03,-0.34,1.44,0.96,-1.54
39013,5,-7.69,2.46,-3.02,0.72,0.01,-0.96
39028,0,-1.23,-8.51,3.28,-0.15,-3.61,-4.29
39045,1,-4.19,7.75,3.88,0.04,-0.21,-0.08
39060,2,-1.61,3.59,0.26,-0.24,-0.63,-4.00
39077,3,-9.39,0.96,-0.77,0.12,-0.18,-0.74
39092,4,-7.22,-0.31,-1.18,1.13,0.28,-0.56
39108,5,-7.90,1.81,-4.27,0.36,-0.67,-0.83
39124,0,-9.48,-12.67,5.29,-1.01,-2.23,-4.37
39140,1,-4.18,7.55,3.84,0.01,0.06,-0.16
39155,2,-13.67,5.90,-8.17,1.33,-1.12,-4.37
39172,3,-9.18,0.22,-1.00,-0.06,-0.05,-1.00
39187,4,-4.71,-2.37,-1.11,-0.90,0.96,-0.36
39204,5,-7.93,1.90,-3.68,-0.25,0.18,-0.90
39219,0,-21.07,-6.42,7.40,-1.58,-3.32,-3.34
39235,1,-4.30,7.40,4.04,-0.06,-0.15,-0.22
39251,2,-13.46,-1.80,-2.38,-1.55,0.62,-3.31
39267,3,-10.05,0.15,-0.48,-0.14,-0.07,-1.42
39283,4,-3.88,-11.15,-2.93,-0.68,0.62,-0.01
39299,5,-8.76,1.70,-3.47,-0.42,0.02,-0.60
39315,0,-20.71,6.82,1.48,0.02,0.57,0.31
39331,1,-4.10,7.63,4.06,0.39,0.57,-0.65
39347,2,-8.43,5.46,-1.28,1.17,0.51,2.36
39362,3,-11.47,-0.16,-1.01,0.24,0.42,-2.36
39379,4,-12.86,3.17,-1.47,1.02,0.67,1.50
39394,5,-10.82,8.03,-3.34,0.57,-0.41,0.60
39410,0,-14.98,-4.41,24.52,0.84,1.55,2.77
39426,1,-3.07,12.55,5.20,0.24,2.90,-4.37
39442,2,-8.74,9.07,-4.01,0.76,0.36,2.01
39458,3,-17.19,-0.94,-1.53,1.02,0.82,-2.57
39474,4,-9.16,15.25,-4.66,-0.91,0.09,0.28
39489,5,-13.39,-2.73,-4.85,0.05,-1.03,2.14
39506,0,-3.01,-5.85,7.43,0.06,-0.10,0.10
39521,1,-11.29,23.69,7.53,1.70,2.29,-4.18
39537,2,-9.39,-0.99,-0.76,1.13,0.01,0.92
39553,3,-5.43,-4.52,3.79,0.97,-0.01,-0.36
39569,4,-6.23,-2.15,-6.42,-1.10,1.49,0.85
39584,5,-10.24,-0.30,-3.25,-0.74,-0.47,1.87
39601,0,-4.47,-7.24,5.66,-0.15,-0.05,0.07
39616,1,3.97,8.54,1.43,-0.91,-2.58,2.71
39633,2,-9.66,-0.90,-1.50,-1.23,0.10,0.53
39648,3,-2.79,-6.35,-2.36,-0.82,-0.88,2.90
39664,4,-10.90,-12.35,-0.43,-1.25,0.97,0.87
39681,5,-11.25,0.62,-3.88,-1.30,-0.02,1.17
39696,0,-4.57,-7.26,5.43,-0.16,-0.04,0.09
39712,1,-7.46,12.31,2.31,-0.50,-1.55,4.37
39728,2,-9.65,-0.48,-2.73,-0.60,-0.13,0.80
39744,3,-6.48,-5.39,-2.83,-1.23,-1.05,4.37
39760,4,-8.85,-2.09,-3.66,-0.37,-0.17,0.89
39776,5,-8.34,-1.03,-2.44,-0.69,0.29,0.21
39791,0,-5.85,-6.81,6.50,-0.16,-0.00,0.08
39808,1,-15.66,16.77,6.81,1.22,-2.56,4.37
39823,2,-9.38,1.61,-2.57,-0.42,0.06,0.82
39839,3,-11.22,-1.39,-1.81,2.36,0.08,4.37
39855,4,-9.12,-4.23,-3.90,-0.59,-0.00,0.90
39871,5,-5.91,8.25,-3.85,0.70,-0.28,-0.43
39887,0,-4.31,-7.33,5.67,-0.29,0.15,0.18
39903,1,-30.59,-14.30,-2.64,0.46,-1.73,0.76
39918,2,-9.80,-2.42,-1.46,-0.16,0.07,1.58
39935,3,-10.49,1.17,-0.11,-0.41,-0.50,-1.69
39950,4,-8.38,-4.69,-3.00,-0.69,-0.39,0.19
39966,5,-5.02,2.81,-5.76,-0.51,0.83,0.39
39982,0,-4.01,-9.34,6.95,-0.95,1.53,1.61
39998,1,-15.78,3.17,12.35,-0.29,3.87,-3.25
40014,2,-17.66,-2.47,-2.02,-1.62,0.27,2.50
40030,3,-9.00,-7.82,-9.16,-3.38,0.48,-2.33
40045,4,-7.78,-8.53,-0.38,-0.64,-1.24,-1.56
40062,5,-8.98,-13.71,2.28,-2.06,-0.33,-0.53
40078,0,-17.53,-12.74,10.49,-1.93,3.93,4.37
40093,1,-3.12,3.74,9.48,-0.80,0.65,-0.95
40110,2,-11.47,10.22,-5.79,-1.15,0.66,2.31
40125,3,-11.76,-6.86,0.77,2.33,0.34,-1.10
40142,4,-10.81,-3.24,-4.11,-0.24,-1.13,-1.64
40157,5,-10.32,-1.58,-5.16,0.50,0.07,-1.07
40173,0,18.79,-10.83,-2.76,-2.47,-0.04,1.54
40190,1,-4.27,7.66,3.68,0.11,-0.08,-0.10
40205,2,0.55,6.28,-1.64,1.14,-1.12,0.17
40220,3,-9.64,-1.93,-1.84,0.85,-0.09,-0.58
40237,4,-9.69,2.59,-1.24,1.43,0.81,-1.44
40252,5,-8.67,2.01,-4.04,0.58,-0.12,-1.03
40269,0,0.47,-7.00,2.82,0.10,-4.37,-3.27
40284,1,-4.28,7.64,3.88,0.07,-0.26,-0.10
40300,2,-1.74,4.59,-0.62,-0.02,-0.81,-3.20
40316,3,-9.79,0.98,-0.94,0.19,-0.08,-0.75
40332,4,-8.52,-0.60,0.33,1.67,0.47,-1.00
40347,5,-7.50,1.34,-3.76,0.95,0.53,-0.62
40364,0,-5.38,-10.60,3.56,-0.49,-2.51,-4.37
40379,1,-4.32,7.52,4.06,0.00,-0.01,-0.16
40396,2,-10.17,2.63,-1.42,3.65,-0.24,-4.37
40411,3,-9.35,-0.65,-1.14,-0.06,-0.05,-0.94
40427,4,-6.61,-0.57,2.17,-0.13,2.16,-0.10
40443,5,-8.00,0.42,-4.07,-0.23,0.05,-0.80
40459,0,-23.09,-12.96,10.00,-1.09,-2.65,-4.37
40474,1,-4.45,7.58,3.75,-0.13,-0.02,-0.11
40491,2,-11.43,-0.59,-1.58,-1.35,0.66,-4.30
40507,3,-9.85,0.43,-0.47,0.11,-0.03,-1.14
40522,4,-5.36,-10.17,-2.96,-0.32,-0.91,-0.35
40539,5,-8.36,3.54,-4.06,-0.27,0.10,-0.72
40554,0,-27.45,4.29,1.00,-0.75,0.30,-1.43
40571,1,-4.59,7.59,4.01,0.15,0.32,-0.47
40586,2,-7.73,2.49,-2.95,0.96,0.05,1.31
40602,3,-10.85,0.44,-0.12,-0.27,0.20,-2.04
40618,4,-6.07,0.48,-6.19,0.11,0.11,0.22
40634,5,-8.76,4.88,-4.25,0.41,-0.30,0.18
40649,0,-13.12,-1.40,16.86,1.18,2.99,2.14
40666,1,-4.10,11.42,5.12,0.39,1.67,-3.87
40681,2,-11.41,7.48,-2.68,4.19,-0.17,2.32
40698,3,-17.72,3.87,1.42,1.53,0.72,-2.78
